OrderID	CustomerID	OrderDate	ShippedDate	CustomerName	Department	Region	OrderType	ProductCategory	SKU	Priority	Status	ShipMethod	Units	UnitCost	UnitPrice	DiscountRate	OrderTotal	AssignedRep
ORD-100129	CUST-10157	30.06.2024	03.07.2024	Canyon Group	Sales	West	Office Supplies	Cleaning	SKU-R8633	Low	Fulfilled	Ground	20	 $25.74 	 $33.46 	0%	 $669.20 	Jamie Johnson
ORD-100130	CUST-10000	09.09.2025		Vertex Associates	Procurement	West	Hardware	Ergonomics	SKU-D8119	Medium	Approved	Ground	2	 $29.44 	 $41.22 	15%	 $70.07 	Jordan Lee
ORD-100131	CUST-10123	15.03.2025	20.03.2025	Pioneer Holdings	Procurement	West	Software	Software	SKU-N8956	Medium	Fulfilled	Ground	12	 $8.22 	 $11.10 	5%	 $126.54 	Taylor Smith
ORD-100132	CUST-10021	03.05.2025		Pioneer Consulting	IT	West	Hardware	Tech Accessories	SKU-X8777	Medium	Approved	Ground	2	 $24.05 	 $31.27 	15%	 $53.16 	Sawyer Garcia
ORD-100133	CUST-10030	14.08.2025	16.08.2025	Pioneer Group	Sales	Central	Office Supplies	Cleaning	SKU-A2889	Medium	Fulfilled	Overnight	3	 $20.70 	 $30.01 	5%	 $85.53 	Avery Thomas
ORD-100134	CUST-10166	07.06.2024		Riverbend Enterprises	Sales	East	Office Supplies	Tech Accessories	SKU-P9502	Low	Approved	Overnight	3	 $37.10 	 $48.23 	10%	 $130.22 	Blake Martinez
ORD-100135	CUST-10193	27.11.2025	05.12.2025	Northstar Holdings	HR	East	Office Supplies	Breakroom	SKU-G2545	Low	Fulfilled	Overnight	3	 $20.90 	 $28.21 	10%	 $76.17 	Casey Brown
ORD-100136	CUST-10147	16.09.2024		Cobalt Solutions	IT	Central	Software	Services	SKU-J1534	Medium	New	Ground	5	 $25.36 	 $34.24 	15%	 $145.52 	Taylor Brown
ORD-100137	CUST-10025	02.04.2025	03.04.2025	Harbor Enterprises	HR	Central	Hardware	Software	SKU-B2512	Low	Fulfilled	Ground	5	 $43.88 	 $54.85 	0%	 $274.25 	Blake Patel
ORD-100138	CUST-10120	03.04.2024		Bright Industries	Sales	West	Office Supplies	Software	SKU-E4527	High	Approved	Ground	2	 $21.57 	 $26.96 	10%	 $48.53 	Sawyer Lee
ORD-100139	CUST-10102	11.01.2026		Riverbend Holdings	Sales	West	Hardware	Tech Accessories	SKU-O3091	Medium	Cancelled	Ground	3	 $21.74 	 $30.44 	0%	 $91.32 	Cameron Garcia
ORD-100140	CUST-10002	21.05.2025	30.05.2025	Harbor Enterprises	HR	West	Software	Ergonomics	SKU-L4673	Low	Fulfilled	2-Day	2	 $15.73 	 $19.66 	0%	 $39.32 	Skyler Clark
ORD-100141	CUST-10157	12.06.2025	19.06.2025	Canyon Group	HR	West	Hardware	Cleaning	SKU-Z5232	Medium	Fulfilled	2-Day	12	 $10.97 	 $15.91 	0%	 $190.92 	Blake Martinez
ORD-100142	CUST-10103	27.12.2024	05.01.2025	Riverbend Consulting	Sales	West	Office Supplies	Tech Accessories	SKU-L3646	High	Fulfilled	Ground	12	 $54.93 	 $79.65 	10%	 $860.22 	Reese Lee
ORD-100143	CUST-10088	19.08.2025		Bright Associates	Procurement	East	Office Supplies	Tech Accessories	SKU-Q9085	Medium	Approved	Pickup	3	 $18.01 	 $22.51 	10%	 $60.78 	Sawyer Garcia
ORD-100144	CUST-10104	24.09.2024		Crescent Group	Sales	West	Office Supplies	Hardware	SKU-F8573	High	Approved	Ground	3	 $19.01 	 $27.56 	10%	 $74.41 	Blake Martinez
ORD-100145	CUST-10064	04.07.2025	12.07.2025	 Cobalt Systems  	Marketing	Central	Office Supplies	Tech Accessories	SKU-B5136	Medium	Fulfilled	2-Day	2	 $69.23 	 $86.54 	0%	 $173.08 	Emerson Martinez
ORD-100146	CUST-10123	23.08.2025	27.08.2025	Pioneer Holdings	Finance	West	Office Supplies	Breakroom	SKU-S4114	Medium	Fulfilled	2-Day	10	 $41.95 	 $58.73 	15%	 $499.21 	Cameron Robinson
ORD-100147	CUST-10090	19.11.2024		Redwood Associates	Sales	Central	Hardware	Tech Accessories	SKU-Z7916	Medium	Approved	Overnight	20	 $14.05 	 $19.67 	0%	 $393.40 	Blake Patel
ORD-100148	CUST-10019	20.11.2025		Crescent Holdings	Sales		Services	Cleaning	SKU-I2137	Medium	Approved	Overnight	3	 $15.46 	 $22.42 	0%	 $67.26 	Sawyer Allen
ORD-100149	CUST-10188	13.07.2024		Summit Holdings	HR	West	Office Supplies	Paper & Printing	SKU-S7912	Medium	Approved	2-Day	1	 $22.74 	 $28.42 	0%	 $28.42 	Taylor Brown
ORD-100150	CUST-10039	25.09.2025	04.10.2025	Redwood Systems	Procurement	Central	Office Supplies	Software	SKU-E4527	Low	Fulfilled	Pickup	1	 $21.57 	 $26.96 	10%	 $24.26 	Sawyer Garcia
ORD-100151	CUST-10095	13.02.2024	22.02.2024	 Blue Ridge Services  	Sales	East	Office Supplies	Ergonomics	SKU-L4673	Low	Delayed	Overnight	10	 $15.73 	 $19.66 	5%	 $186.77 	Finley White
ORD-100152	CUST-10056	13.10.2024	22.10.2024	Evergreen Holdings	Procurement	Central	Hardware	Paper & Printing	SKU-X5920	High	Fulfilled	Pickup	10	 $22.15 	 $31.01 	10%	 $279.09 	Sawyer Lee
ORD-100153	CUST-10175	21.12.2024	22.12.2024	Cobalt Logistics	Procurement	East	Office Supplies	Hardware	SKU-E1400	Low	Fulfilled	Pickup	2	 $42.60 	 $59.64 	0%	 $119.28 	Cameron Robinson
ORD-100154	CUST-10097	13.01.2024	17.01.2024	Redwood Foundation	Sales	East	Office Supplies	Breakroom	SKU-Y1320	Medium	Fulfilled	2-Day	1	 $20.81 	 $29.13 	10%	 $26.22 	Blake Martinez
ORD-100155	CUST-10156	02.10.2024		Crescent Group	IT	West	Office Supplies	Services	SKU-E4111	Medium	Approved	Overnight	5	 $27.52 	 $34.40 	0%	 $172.00 	Blake Patel
ORD-100156	CUST-10046	13.10.2024		Crescent Consulting	Sales	East	Office Supplies	Tech Accessories	SKU-Q9085	Medium	Approved	Ground	2	 $18.01 	 $22.51 	15%	 $38.27 	Blake Martinez
ORD-100157	CUST-10110	29.08.2024	01.09.2024	Canyon Holdings	Procurement	East	Office Supplies	Services	SKU-C1653	High	Delayed	2-Day	5	 $12.90 	 $18.70 	5%	 $88.83 	Sawyer Garcia
ORD-100158	CUST-10034	07.03.2025		Pioneer Solutions	Procurement	West	Hardware	Tech Accessories	SKU-I8579	Medium	Approved	Pickup	12	 $24.35 	 $34.09 	0%	 $409.08 	Blake Martinez
ORD-100159	CUST-10012	29.07.2025		Silverline Holdings	Operations	Central	Office Supplies	Cleaning	SKU-A7882	High	Approved	Overnight	12	 $25.88 	 $36.23 	5%	 $413.02 	Cameron Garcia
ORD-100160	CUST-10190	08.04.2024	15.04.2024	Northstar Partners	IT	Central	Office Supplies	Software	SKU-E4527	Medium	Fulfilled	Overnight	3	 $21.57 	 $26.96 	0%	 $80.88 	Sawyer Garcia
ORD-100161	CUST-10173	04.05.2024	10.05.2024	Canyon Partners	Sales	Central	Office Supplies	Cleaning	SKU-Y8251	Medium	Fulfilled	2-Day	1	 $57.16 	 $82.88 	0%	 $82.88 	Avery Thomas
ORD-100162	CUST-10124	20.11.2025		Northstar Logistics	Procurement	East	Software	Services	SKU-C1653	Low	Approved	Overnight	20	 $12.90 	 $18.70 	5%	 $355.30 	Cameron Garcia
ORD-100163	CUST-10163	28.05.2024	31.05.2024	Bright Solutions	Procurement		Services	Hardware	SKU-R4295	Medium	Fulfilled	Pickup	2	 $18.18 	 $24.54 	0%	 $49.08 	Morgan Brown
ORD-100164	CUST-10080	17.12.2024	23.12.2024	Northstar Partners	IT	East	Hardware	Tech Accessories	SKU-P9502	Medium	Fulfilled	Pickup	5	 $37.10 	 $48.23 	0%	 $241.15 	Emerson Martinez
ORD-100165	CUST-10115	24.08.2025		Cobalt Associates	Operations	East	Office Supplies	Services	SKU-W5982	Low	New	2-Day	1	 $24.07 	 $34.90 	15%	 $29.67 	Blake Martinez
ORD-100166	CUST-10053	31.01.2026	01.02.2026	 Summit Enterprises  	HR	East	Office Supplies	Cleaning	SKU-Y3143	High	Delayed	Pickup	3	 $29.64 	 $41.50 	10%	 $112.05 	Sawyer Lee
ORD-100167	CUST-10195	10.02.2025		Redwood Partners	Finance	West	Office Supplies	Services	SKU-W3506	Medium	New	Pickup	2	 $41.79 	 $60.60 	0%	 $121.20 	Taylor Brown
ORD-100168	CUST-10113	10.09.2024		Blue Ridge Enterprises	Marketing	Central	Office Supplies	Paper & Printing	SKU-I8385	Medium	New	Ground	1	 $20.49 	 $29.71 	15%	 $25.25 	Avery Thomas
ORD-100169	CUST-10119	29.11.2024	07.12.2024	Crescent Industries	Procurement	West	Hardware	Breakroom	SKU-U8517	Medium	Fulfilled	2-Day	2	 $8.57 	 $11.14 	10%	 $20.05 	Skyler Clark
ORD-100170	CUST-10144	08.10.2025		Silverline Solutions	Operations	East	Hardware	Breakroom	SKU-V3851	Medium	Approved	Overnight	1	 $12.71 	 $17.79 	5%	 $16.90 	Casey Brown
ORD-100171	CUST-10113	20.08.2024		Blue Ridge Enterprises	IT	Central	Office Supplies	Paper & Printing	SKU-A5506	Medium	Approved	Ground	12	 $32.24 	 $41.91 	10%	 $452.63 	Taylor Smith
ORD-100172	CUST-10120	18.12.2024	25.12.2024	Bright Industries	Sales	West	Office Supplies	Services	SKU-R9698	Low	Delayed	Pickup	3	 $21.56 	 $31.26 	0%	 $93.78 	Sawyer Garcia
ORD-100173	CUST-10059	26.10.2024		Vertex Consulting	Procurement	East	Office Supplies	Services	SKU-C1653	Medium	Approved	Pickup	3	 $12.90 	 $18.70 	5%	 $53.30 	Taylor Brown
ORD-100174	CUST-10099	16.06.2024		 Evergreen Foundation  	Procurement	East	Office Supplies	Software	SKU-J4450	Medium	Approved	2-Day	2	 $19.04 	 $25.70 	10%	 $46.26 	Skyler Clark
ORD-100175	CUST-10072	11.12.2025		Silverline Foundation	Marketing	East	Software	Paper & Printing	SKU-Y4404	Low	Approved	Ground	3	 $8.54 	 $10.67 	0%	 $32.01 	Taylor Smith
ORD-100176	CUST-10163	23.10.2024	26.10.2024	Bright Solutions	Operations		Hardware	Hardware	SKU-O5198	Medium	Fulfilled	2-Day	3	 $40.59 	 $58.86 	0%	 $176.58 	Sawyer Garcia
ORD-100177	CUST-10005	20.02.2024		Northstar Associates	HR	West	Services	Hardware	SKU-Q1434	Medium	New	Pickup	2	 $35.03 	 $50.79 	15%	 $86.34 	Sawyer Garcia
ORD-100178	CUST-10038	26.08.2024		Northstar Associates	Finance	East	Hardware	Tech Accessories	SKU-O9900	Medium	Approved	Pickup	3	 $10.88 	 $15.78 	0%	 $47.34 	Emerson Martinez
ORD-100179	CUST-10084	14.12.2025		Apex Systems	Finance	East	Software	Software	SKU-B2512	Low	New	Pickup	5	 $43.88 	 $54.85 	0%	 $274.25 	Casey Brown
ORD-100180	CUST-10049	26.04.2025		 Crescent Logistics  	Procurement	West	Office Supplies	Cleaning	SKU-I2137	Medium	New	2-Day	3	 $15.46 	 $22.42 	5%	 $63.90 	Emerson Martinez
ORD-100181	CUST-10050	10.09.2024	15.09.2024	Evergreen Associates	Operations	East	Software	Tech Accessories	SKU-U1090	High	Fulfilled	2-Day	5	 $17.20 	 $22.36 	5%	 $106.21 	Blake Patel
ORD-100182	CUST-10161	26.11.2024	01.12.2024	Crescent Foundation	Marketing	East	Office Supplies	Services	SKU-J1534	Low	Fulfilled	Overnight	5	 $25.36 	 $34.24 	5%	 $162.64 	Cameron Garcia
ORD-100183	CUST-10013	22.07.2024		Cobalt Consulting	Procurement	East	Hardware	Tech Accessories	SKU-O9900	Low	Approved	Pickup	2	 $10.88 	 $15.78 	0%	 $31.56 	Sawyer Garcia
ORD-100184	CUST-10149	20.06.2024		Evergreen Associates	Finance	Central	Office Supplies	Services	SKU-A2832	Medium	Cancelled	Pickup	2	 $21.67 	 $28.17 	15%	 $47.89 	Skyler Clark
ORD-100185	CUST-10197	07.06.2024	08.06.2024	Vertex Industries	Finance	Central	Office Supplies	Ergonomics	SKU-C4750	Medium	Fulfilled	Overnight	20	 $46.00 	 $62.10 	15%	 $1’055.70 	Sawyer Lee
ORD-100186	CUST-10039	30.12.2024	05.01.2025	Redwood Systems	Marketing	Central	Hardware	Services	SKU-D5061	High	Fulfilled	Overnight	1	 $26.08 	 $35.21 	10%	 $31.69 	Cameron Garcia
ORD-100187	CUST-10005	25.03.2025		Northstar Associates	Marketing	West	Office Supplies	Ergonomics	SKU-C4750	Medium	Approved	Ground	5	 $46.00 	 $62.10 	5%	 $294.98 	Cameron Robinson
ORD-100188	CUST-10075	24.03.2025		Pioneer Partners	Sales	West	Hardware	Cleaning	SKU-Y8251	High	Approved	Overnight	1	 $57.16 	 $82.88 	0%	 $82.88 	Emerson Martinez
ORD-100189	CUST-10141	08.10.2024		Crescent Associates	HR	West	Office Supplies	Paper & Printing	SKU-A8508	High	Approved	Overnight	3	 $23.02 	 $28.77 	10%	 $77.68 	Avery Thomas
ORD-100190	CUST-10198	09.04.2025	15.04.2025	Pioneer Foundation	Marketing	West	Hardware	Services	SKU-B5082	Medium	Delayed	Overnight	20	 $29.93 	 $38.91 	10%	 $700.38 	Taylor Brown
ORD-100191	CUST-10168	08.01.2026	14.01.2026	Silverline Industries	Sales	West	Software	Cleaning	SKU-J7389	High	Fulfilled	2-Day	10	 $25.80 	 $36.12 	10%	 $325.08 	Reese Lee
ORD-100192	CUST-10082	23.02.2025		Riverbend Enterprises	Finance	East	Office Supplies	Cleaning	SKU-Z5232	Medium	New	2-Day	3	 $10.97 	 $15.91 	0%	 $47.73 	Sawyer Lee
ORD-100193	CUST-10124	25.07.2024	04.08.2024	Northstar Logistics	HR	East	Office Supplies	Hardware	SKU-L8066	Medium	Fulfilled	Pickup	5	 $18.85 	 $27.33 	10%	 $122.99 	Skyler Clark
ORD-100194	CUST-10093	19.09.2024	21.09.2024	Crescent Solutions	HR	East	Hardware	Breakroom	SKU-I7906	High	Delayed	2-Day	2	 $18.45 	 $25.83 	15%	 $43.91 	Jamie Johnson
ORD-100195	CUST-10015	24.04.2025		Pioneer Systems	IT	Central	Hardware	Software	SKU-Q6491	Low	Approved	Overnight	5	 $23.58 	 $31.83 	15%	 $135.28 	Sawyer Lee
ORD-100196	CUST-10135	23.09.2025		Apex Holdings	Finance		Software	Breakroom	SKU-P8886	Low	New	2-Day	2	 $38.57 	 $48.21 	10%	 $86.78 	Jamie Anderson
ORD-100197	CUST-10136	13.04.2024		Vertex Systems	Operations	Central	Office Supplies	Cleaning	SKU-Y3143	Medium	Approved	2-Day	1	 $29.64 	 $41.50 	10%	 $37.35 	Casey Brown
ORD-100198	CUST-10196	01.03.2025	04.03.2025	Bright Enterprises	Marketing	West	Hardware	Hardware	SKU-O5198	Medium	Fulfilled	Pickup	3	 $40.59 	 $58.86 	0%	 $176.58 	Finley White
ORD-100199	CUST-10129	17.07.2025	23.07.2025	Canyon Partners	IT	East	Hardware	Software	SKU-J4450	Medium	Fulfilled	Overnight	10	 $19.04 	 $25.70 	0%	 $257.00 	Casey Brown
ORD-100200	CUST-10195	15.01.2025	20.01.2025	Redwood Partners	Marketing	West	Office Supplies	Services	SKU-A2832	Medium	Fulfilled	2-Day	12	 $21.67 	 $28.17 	5%	 $321.14 	Casey Brown
ORD-100201	CUST-10114	03.01.2025		Cobalt Enterprises	Operations	Central	Office Supplies	Cleaning	SKU-R8633	High	Approved	Ground	2	 $25.74 	 $33.46 	10%	 $60.23 	Taylor Smith
ORD-100202	CUST-10076	05.11.2024	14.11.2024	Blue Ridge Systems	HR	West	Office Supplies	Hardware	SKU-F2229	Medium	Fulfilled	Overnight	1	 $24.18 	 $33.85 	10%	 $30.47 	Jordan Lee
ORD-100203	CUST-10039	07.08.2025		Redwood Systems	Finance	Central	Office Supplies	Breakroom	SKU-Y1320	Medium	New	Overnight	1	 $20.81 	 $29.13 	10%	 $26.22 	Taylor Brown
ORD-100204	CUST-10076	26.08.2024		Blue Ridge Systems	Finance	West	Hardware	Hardware	SKU-D7227	Medium	Approved	Ground	10	 $18.95 	 $25.58 	15%	 $217.43 	Jordan White
ORD-100205	CUST-10124	09.05.2025	14.05.2025	Northstar Logistics	Procurement	East	Software	Cleaning	SKU-Y1916	Medium	Fulfilled	Ground	5	 $18.99 	 $25.64 	10%	 $115.38 	Cameron Garcia
ORD-100206	CUST-10097	08.02.2024		Redwood Foundation	Finance	East	Software	Ergonomics	SKU-L4673	Low	Approved	Pickup	3	 $15.73 	 $19.66 	5%	 $56.03 	Jamie Anderson
ORD-100207	CUST-10154	20.08.2024		Bright Associates	Finance	West	Hardware	Software	SKU-M6363	Medium	New	Ground	1	 $55.30 	 $74.66 	0%	 $74.66 	Casey Brown
ORD-100208	CUST-10083	01.08.2025	11.08.2025	Apex Systems	Sales	West	Hardware	Tech Accessories	SKU-L3646	High	Fulfilled	Pickup	20	 $54.93 	 $79.65 	5%	 $1’513.35 	Skyler Clark
ORD-100209	CUST-10056	31.05.2025		Evergreen Holdings	Operations	Central	Office Supplies	Hardware	SKU-R3167	Medium	New	Ground	12	 $17.63 	 $22.92 	5%	 $261.29 	Sawyer Patel
ORD-100210	CUST-10102	20.02.2024	29.02.2024	Riverbend Holdings	IT	West	Office Supplies	Services	SKU-R9698	Medium	Fulfilled	2-Day	3	 $21.56 	 $31.26 	0%	 $93.78 	Jamie Johnson
ORD-100211	CUST-10101	21.07.2024		Evergreen Enterprises	Marketing	West	Hardware	Paper & Printing	SKU-I8385	Medium	Cancelled	2-Day	1	 $20.49 	 $29.71 	0%	 $29.71 	Morgan Brown
ORD-100212	CUST-10082	29.09.2024	03.10.2024	Riverbend Enterprises	Marketing	East	Services	Software	SKU-E6718	High	Fulfilled	Pickup	5	 $20.79 	 $28.07 	0%	 $140.35 	Avery Thomas
ORD-100213	CUST-10152	24.11.2024		Vertex Industries	Marketing	East	Office Supplies	Breakroom	SKU-S4114	Medium	Cancelled	Pickup	1	 $41.95 	 $58.73 	10%	 $52.86 	Taylor Smith
ORD-100214	CUST-10059	27.03.2025	31.03.2025	Vertex Consulting	HR	East	Hardware	Paper & Printing	SKU-X4155	High	Fulfilled	Ground	1	 $19.47 	 $28.23 	0%	 $28.23 	Sawyer Lee
ORD-100215	CUST-10073	27.09.2025		Vertex Logistics	Finance	East	Office Supplies	Paper & Printing	SKU-A5658	Low	Approved	Pickup	1	 $30.64 	 $42.90 	0%	 $42.90 	Jordan White
ORD-100216	CUST-10054	02.08.2024	03.08.2024	Harbor Systems	HR	East	Hardware	Services	SKU-N4185	Low	Fulfilled	2-Day	1	 $29.93 	 $41.90 	15%	 $35.62 	Cameron Robinson
ORD-100217	CUST-10169	20.01.2025		Northstar Consulting	Sales		Office Supplies	Tech Accessories	SKU-X8777	High	Approved	Overnight	10	 $24.05 	 $31.27 	0%	 $312.70 	Emerson Martinez
ORD-100218	CUST-10017	01.11.2025	06.11.2025	Vertex Group	Operations	East	Hardware	Paper & Printing	SKU-B6413	Medium	Delayed	Overnight	1	 $30.16 	 $40.72 	0%	 $40.72 	Sawyer Garcia
ORD-100219	CUST-10059	26.10.2025	28.10.2025	Vertex Consulting	Operations	East	Hardware	Cleaning	SKU-L4432	Medium	Delayed	Pickup	10	 $33.06 	 $47.94 	10%	 $431.46 	Casey Brown
ORD-100220	CUST-10128	09.07.2024		Canyon Solutions	Operations	East	Hardware	Cleaning	SKU-R8633	Medium	New	Overnight	1	 $25.74 	 $33.46 	0%	 $33.46 	Jamie Johnson
ORD-100221	CUST-10004	06.02.2025		Vertex Logistics	IT	Central	Hardware	Tech Accessories	SKU-P9502	Medium	Approved	Overnight	2	 $37.10 	 $48.23 	0%	 $96.46 	Cameron Garcia
ORD-100222	CUST-10007	20.09.2024		Pioneer Industries	Sales	Central	Services	Software	SKU-N8956	Medium	Approved	Pickup	2	 $8.22 	 $11.10 	15%	 $18.87 	Taylor Smith
ORD-100223	CUST-10133	30.03.2024		Bright Group	Marketing	Central	Hardware	Tech Accessories	SKU-J2771	Medium	Approved	2-Day	2	 $29.39 	 $39.68 	10%	 $71.42 	Taylor Smith
ORD-100224	CUST-10154	12.03.2025	21.03.2025	Bright Associates	IT	West	Office Supplies	Paper & Printing	SKU-L6635	High	Fulfilled	2-Day	20	 $21.57 	 $26.96 	0%	 $539.20 	Reese Lee
ORD-100225	CUST-10197	18.05.2024		Vertex Industries	HR	Central	Hardware	Software	SKU-Z4728	Medium	New	Ground	20	 $40.94 	 $53.22 	10%	 $957.96 	Casey Brown
ORD-100226	CUST-10047	06.01.2026		Silverline Holdings	IT	Central	Software	Paper & Printing	SKU-L6635	High	New	Overnight	5	 $21.57 	 $26.96 	5%	 $128.06 	Jamie Young
ORD-100227	CUST-10190	06.11.2024		Northstar Partners	Procurement	Central	Software	Software	SKU-H6912	Low	Approved	2-Day	3	 $15.78 	 $19.72 	0%	 $59.16 	Taylor Smith
ORD-100228	CUST-10195	08.07.2024	09.07.2024	Redwood Partners	Sales	West	Hardware	Software	SKU-Q6491	Medium	Fulfilled	2-Day	10	 $23.58 	 $31.83 	0%	 $318.30 	Sawyer Allen
ORD-100229	CUST-10176	02.01.2025	10.01.2025	Summit Systems	Procurement	East	Hardware	Cleaning	SKU-B1821	Medium	Fulfilled	Overnight	2	 $8.35 	 $12.11 	0%	 $24.22 	Blake Patel
ORD-100230	CUST-10041	30.04.2025		Redwood Partners	HR	Central	Office Supplies	Hardware	SKU-U3441	Medium	Cancelled	Overnight	2	 $22.07 	 $27.59 	5%	 $52.42 	Taylor Brown
ORD-100231	CUST-10193	30.01.2026		Northstar Holdings	HR	East	Office Supplies	Paper & Printing	SKU-L6635	Low	Cancelled	Pickup	3	 $21.57 	 $26.96 	15%	 $68.75 	Jordan White
ORD-100232	CUST-10109	13.04.2025	23.04.2025	Harbor Solutions	Operations	Central	Software	Software	SKU-Q3927	Medium	Fulfilled	Overnight	12	 $11.28 	 $15.23 	5%	 $173.62 	Skyler Clark
ORD-100233	CUST-10134	31.08.2025	04.09.2025	Harbor Industries	Marketing	East	Software	Cleaning	SKU-W8434	Low	Fulfilled	Pickup	3	 $11.26 	 $15.20 	5%	 $43.32 	Sawyer Lee
ORD-100234	CUST-10101	15.06.2025	23.06.2025	Evergreen Enterprises	Marketing	West	Office Supplies	Hardware	SKU-U3441	Medium	Fulfilled	Ground	5	 $22.07 	 $27.59 	0%	 $137.95 	Reese Lee
ORD-100235	CUST-10198	11.02.2025		Pioneer Foundation	Procurement	West	Office Supplies	Paper & Printing	SKU-Z1672	High	Approved	Ground	2	 $32.53 	 $43.92 	15%	 $74.66 	Jordan Lee
ORD-100236	CUST-10165	25.05.2024		Riverbend Associates	Operations		Office Supplies	Paper & Printing	SKU-Z1672	Medium	New	2-Day	10	 $32.53 	 $43.92 	5%	 $417.24 	Jamie Young
ORD-100237	CUST-10006	27.11.2024	03.12.2024	Blue Ridge Services	HR	East	Hardware	Services	SKU-U4919	Low	Delayed	Pickup	1	 $58.01 	 $72.51 	0%	 $72.51 	Blake Martinez
ORD-100238	CUST-10182	09.12.2025		Blue Ridge Partners	Procurement	Central	Office Supplies	Breakroom	SKU-G2545	Medium	New	Pickup	3	 $20.90 	 $28.21 	15%	 $71.94 	Avery Thomas
ORD-100239	CUST-10181	28.03.2024	04.04.2024	 Vertex Industries  	Operations	West	Software	Tech Accessories	SKU-H3662	Low	Fulfilled	2-Day	5	 $16.91 	 $21.14 	5%	 $100.42 	Casey Brown
ORD-100240	CUST-10085	14.02.2024		Bright Partners	Sales	East	Software	Hardware	SKU-I6502	Low	New	2-Day	12	 $5.81 	 $7.55 	0%	 $90.60 	Cameron Robinson
ORD-100241	CUST-10078	22.02.2024		Redwood Associates	IT	East	Software	Tech Accessories	SKU-J2771	Low	Approved	2-Day	2	 $29.39 	 $39.68 	0%	 $79.36 	Taylor Smith
ORD-100242	CUST-10159	26.07.2024	30.07.2024	Pioneer Systems	Procurement	East	Office Supplies	Paper & Printing	SKU-B6413	Medium	Fulfilled	Ground	12	 $30.16 	 $40.72 	10%	 $439.78 	Jamie Johnson
ORD-100243	CUST-10168	10.08.2024	15.08.2024	Silverline Industries	Operations	West	Hardware	Software	SKU-C4456	Medium	Fulfilled	Ground	5	 $28.02 	 $36.43 	0%	 $182.15 	Casey Brown
ORD-100244	CUST-10142	26.09.2025		Riverbend Associates	Procurement		Software	Software	SKU-X8019	High	New	Overnight	1	 $9.50 	 $12.83 	0%	 $12.83 	Taylor Smith
ORD-100245	CUST-10154	03.02.2024		Bright Associates	IT	West	Office Supplies	Services	SKU-O8136	High	New	2-Day	20	 $16.67 	 $22.50 	0%	 $450.00 	Sawyer Allen
ORD-100246	CUST-10169	18.10.2024	24.10.2024	Northstar Consulting	Marketing		Hardware	Hardware	SKU-Q1434	Medium	Fulfilled	Pickup	10	 $35.03 	 $50.79 	15%	 $431.72 	Sawyer Patel
ORD-100247	CUST-10196	06.02.2024	11.02.2024	Bright Enterprises	IT	West	Office Supplies	Tech Accessories	SKU-Z7916	Low	Fulfilled	Pickup	12	 $14.05 	 $19.67 	10%	 $212.44 	Morgan Brown
ORD-100248	CUST-10031	27.04.2025		Canyon Consulting	Marketing	Central	Software	Software	SKU-N8956	Medium	Approved	2-Day	1	 $8.22 	 $11.10 	15%	 $9.44 	Skyler Jackson
ORD-100249	CUST-10027	18.09.2025		Crescent Services	Sales	East	Software	Paper & Printing	SKU-I8385	Medium	Cancelled	Pickup	20	 $20.49 	 $29.71 	15%	 $505.07 	Cameron Robinson
ORD-100250	CUST-10109	11.09.2025	21.09.2025	Harbor Solutions	Sales	Central	Software	Services	SKU-A2832	Medium	Fulfilled	Overnight	2	 $21.67 	 $28.17 	0%	 $56.34 	Skyler Clark
ORD-100251	CUST-10186	23.05.2025	27.05.2025	 Canyon Logistics  	Marketing	West	Hardware	Cleaning	SKU-L4432	Low	Delayed	2-Day	5	 $33.06 	 $47.94 	15%	 $203.75 	Reese Lee
ORD-100252	CUST-10006	02.01.2024	08.01.2024	Blue Ridge Services	Operations	East	Hardware	Cleaning	SKU-Y3143	High	Fulfilled	Pickup	1	 $29.64 	 $41.50 	5%	 $39.43 	Sawyer Lee
ORD-100253	CUST-10163	24.12.2024		Bright Solutions	HR		Office Supplies	Paper & Printing	SKU-H2940	Medium	Approved	Ground	20	 $28.27 	 $40.99 	0%	 $819.80 	Reese Lee
ORD-100254	CUST-10082	02.06.2025		Riverbend Enterprises	Procurement	East	Office Supplies	Hardware	SKU-Q1434	Medium	Approved	Ground	10	 $35.03 	 $50.79 	0%	 $507.90 	Skyler Jackson
ORD-100255	CUST-10172	04.12.2024	12.12.2024	Crescent Consulting	Operations	West	Services	Cleaning	SKU-A2889	Low	Fulfilled	Pickup	3	 $20.70 	 $30.01 	0%	 $90.03 	Cameron Garcia
ORD-100256	CUST-10118	03.07.2025		Apex Logistics	Procurement	East	Software	Services	SKU-W5982	Low	New	Overnight	12	 $24.07 	 $34.90 	10%	 $376.92 	Sawyer Allen
ORD-100257	CUST-10137	19.11.2024	24.11.2024	Silverline Holdings	Finance	West	Office Supplies	Services	SKU-B5082	Medium	Fulfilled	Overnight	2	 $29.93 	 $38.91 	0%	 $77.82 	Taylor Smith
ORD-100258	CUST-10096	01.02.2024	06.02.2024	Northstar Consulting	Marketing	Central	Hardware	Breakroom	SKU-W5844	High	Fulfilled	2-Day	10	 $13.35 	 $17.36 	10%	 $156.24 	Jamie Anderson
